2 DEGEN ST,1, Federal Style Home,Home Size 8172 Square Feet,Oyster Shells Driveway,Crushed Stone Driveway, Lot Size 19217 Square Feet,2021-09-17 7:17:18,https://hub.link/EgxU5kq,https://map.metagascar.com/way/22
4 Tower Ln,742, Shotgun Style Home,Home Size 7102 Square Feet,Basic Driveway,Paver Driveway, Lot Size 17730 Square Feet,2021-09-17 15:03:21,Undeveloped,Undeveloped
6 Tower Ln,743, Italianate Style Home,Home Size 1231 Square Feet,Valet Style Driveway,Tar and Chip Driveway, Lot Size 16072 Square Feet,2021-09-17 15:03:22,Undeveloped,Undeveloped
8 Tower Ln,744, Spanish Style Home,Home Size 6005 Square Feet,Oyster Shells Driveway,Concrete Driveway, Lot Size 21780 Square Feet,2021-09-17 15:03:24,Undeveloped,Undeveloped
10 Tower Ln,745, Georgian Style Home,Home Size 6005 Square Feet,Basic Driveway,Basalt Driveway, Lot Size 20032 Square Feet,2021-09-17 15:03:25,Undeveloped,Undeveloped
12 Tower Ln,746, Gothic Revival Style Home,Home Size 7730 Square Feet,Basic Driveway,Gravel Driveway, Lot Size 17730 Square Feet,2021-09-17 15:03:27,Undeveloped,Undeveloped
14 Tower Ln,747, Federal Style Home,Home Size 9217 Square Feet,Oyster Shells Driveway,Asphalt Driveway, Lot Size 21300 Square Feet,2021-09-17 15:03:29,Undeveloped,Undeveloped
16 Tower Ln,748, Shotgun Style Home,Home Size 5617 Square Feet,Valet Style Driveway,Basalt Driveway, Lot Size 17707 Square Feet,2021-09-17 15:03:30,Undeveloped,Undeveloped
18 Tower Ln,749, Second Empire Style Home,Home Size 9707 Square Feet,Valet Style Driveway,Paver Driveway, Lot Size 18172 Square Feet,2021-09-17 15:03:32,Undeveloped,Undeveloped
20 Tower Ln,750, Queen Anne Style Home,Home Size 7205 Square Feet,Basic Driveway,Crushed Stone Driveway, Lot Size 18121 Square Feet,2021-09-17 15:03:33,Undeveloped,Undeveloped
3 Tower Ln,751, Saltbox Style Home,Home Size 12032 Square Feet,Oyster Shells Driveway,Paver Driveway, Lot Size 22284 Square Feet,2021-09-17 15:03:35,Undeveloped,Undeveloped
5 Tower Ln,752, Regency Style Home,Home Size 4284 Square Feet,Basic Driveway,Concrete Driveway, Lot Size 22165 Square Feet,2021-09-17 15:03:37,Undeveloped,Undeveloped
7 Tower Ln,753, Art Deco Style Home,Home Size 8172 Square Feet,Valet Style Driveway,Asphalt Driveway, Lot Size 16005 Square Feet,2021-09-17 15:03:38,Undeveloped,Undeveloped
9 Tower Ln,754, Split Level Style Home,Home Size 7730 Square Feet,Oyster Shells Driveway,Gravel Driveway, Lot Size 18544 Square Feet,2021-09-17 15:03:40,Undeveloped,Undeveloped
11 Tower Ln,755, Creole Style Home,Home Size 5617 Square Feet,Basic Driveway,Concrete Driveway, Lot Size 21231 Square Feet,2021-09-17 15:03:42,Undeveloped,Undeveloped
13 Tower Ln,756, Colonial Style Home,Home Size 5899 Square Feet,Basic Driveway,Cobblestone Driveway, Lot Size 17102 Square Feet,2021-09-17 15:03:43,Undeveloped,Undeveloped
15 Tower Ln,757, Federal Style Home,Home Size 6005 Square Feet,Basic Driveway,Tar and Chip Driveway, Lot Size 20205 Square Feet,2021-09-17 15:03:45,Undeveloped,Undeveloped
17 Tower Ln,758, Bungalow Style Home,Home Size 12032 Square Feet,Oyster Shells Driveway,Gravel Driveway, Lot Size 21300 Square Feet,2021-09-17 15:03:46,Undeveloped,Undeveloped
19 Tower Ln,759, Tudor Style Home,Home Size 6643 Square Feet,Oyster Shells Driveway,Brick Driveway, Lot Size 21780 Square Feet,2021-09-17 15:03:48,Undeveloped,Undeveloped
21 Tower Ln,760, Greek Revival Style Home,Home Size 9707 Square Feet,Oyster Shells Driveway,Cobblestone Driveway, Lot Size 20032 Square Feet,2021-09-17 15:03:50,Undeveloped,Undeveloped
2 Starfish Ln,761, Shotgun Style Home,Home Size 8172 Square Feet,Valet Style Driveway,Basalt Driveway, Lot Size 20032 Square Feet,2021-09-17 15:03:51,Undeveloped,Undeveloped
4 Starfish Ln,762, Victorian Style Home,Home Size 7707 Square Feet,Oyster Shells Driveway,Brick Driveway, Lot Size 17102 Square Feet,2021-09-17 15:03:53,Undeveloped,Undeveloped
6 Starfish Ln,763, Tudor Style Home,Home Size 8121 Square Feet,Valet Style Driveway,Crushed Stone Driveway, Lot Size 19217 Square Feet,2021-09-17 15:03:54,Undeveloped,Undeveloped
8 Starfish Ln,764, Art Deco Style Home,Home Size 4210 Square Feet,Basic Driveway,Cobblestone Driveway, Lot Size 22165 Square Feet,2021-09-17 15:03:56,Undeveloped,Undeveloped
10 Starfish Ln,765, Shingle Style Home,Home Size 4210 Square Feet,Oyster Shells Driveway,Basalt Driveway, Lot Size 17102 Square Feet,2021-09-17 15:03:58,Undeveloped,Undeveloped
12 Starfish Ln,766, Georgian Style Home,Home Size 9217 Square Feet,Oyster Shells Driveway,Brick Driveway, Lot Size 19217 Square Feet,2021-09-17 15:03:59,Undeveloped,Undeveloped
14 Starfish Ln,767, Shed Style Home,Home Size 7102 Square Feet,Valet Style Driveway,Tar and Chip Driveway, Lot Size 18121 Square Feet,2021-09-17 15:04:01,Undeveloped,Undeveloped
16 Starfish Ln,768, French Provincial Style Home,Home Size 5617 Square Feet,Basic Driveway,Brick Driveway, Lot Size 20857 Square Feet,2021-09-17 15:04:02,Undeveloped,Undeveloped
18 Starfish Ln,769, Cape Cod Style Home,Home Size 9217 Square Feet,Basic Driveway,Crushed Stone Driveway, Lot Size 15617 Square Feet,2021-09-17 15:04:04,Undeveloped,Undeveloped
20 Starfish Ln,770, Queen Anne Style Home,Home Size 7165 Square Feet,Oyster Shells Driveway,Gravel Driveway, Lot Size 15617 Square Feet,2021-09-17 15:04:06,Undeveloped,Undeveloped
3 Starfish Ln,771, Ranch Style Home,Home Size 7707 Square Feet,Basic Driveway,Paver Driveway, Lot Size 21823 Square Feet,2021-09-17 15:04:07,Undeveloped,Undeveloped
5 Starfish Ln,772, Pueblo Style Home,Home Size 7857 Square Feet,Valet Style Driveway,Gravel Driveway, Lot Size 17102 Square Feet,2021-09-17 15:04:09,Undeveloped,Undeveloped
7 Starfish Ln,773, Prairie Style Home,Home Size 9124 Square Feet,Basic Driveway,Concrete Driveway, Lot Size 20857 Square Feet,2021-09-17 15:04:11,Undeveloped,Undeveloped
9 Starfish Ln,774, Art Deco Style Home,Home Size 12032 Square Feet,Oyster Shells Driveway,Paver Driveway, Lot Size 21300 Square Feet,2021-09-17 15:04:12,Undeveloped,Undeveloped
11 Starfish Ln,775, Regency Style Home,Home Size 7205 Square Feet,Basic Driveway,Tar and Chip Driveway, Lot Size 15617 Square Feet,2021-09-17 15:04:14,Undeveloped,Undeveloped
13 Starfish Ln,776, Shotgun Style Home,Home Size 7707 Square Feet,Valet Style Driveway,Asphalt Driveway, Lot Size 21780 Square Feet,2021-09-17 15:04:15,Undeveloped,Undeveloped
15 Starfish Ln,777, Art Deco Style Home,Home Size 7857 Square Feet,Oyster Shells Driveway,Tar and Chip Driveway, Lot Size 18544 Square Feet,2021-09-17 15:04:17,Undeveloped,Undeveloped
17 Starfish Ln,778, Ranch Style Home,Home Size 6643 Square Feet,Valet Style Driveway,Asphalt Driveway, Lot Size 20205 Square Feet,2021-09-17 15:04:19,Undeveloped,Undeveloped
19 Starfish Ln,779, Prairie Style Home,Home Size 9217 Square Feet,Oyster Shells Driveway,Tar and Chip Driveway, Lot Size 90210 Square Feet,2021-09-17 15:04:20,Undeveloped,Undeveloped
21 Starfish Ln,780, Dutch Colonial Style Home,Home Size 5617 Square Feet,Valet Style Driveway,Concrete Driveway, Lot Size 19555 Square Feet,2021-09-17 15:04:22,Undeveloped,Undeveloped
2 Wandermere Rd,781, Regency Style Home,Home Size 1231 Square Feet,Basic Driveway,Basalt Driveway, Lot Size 18172 Square Feet,2021-09-17 15:04:24,Undeveloped,Undeveloped
4 Wandermere Rd,782, Stick Style Home,Home Size 6823 Square Feet,Basic Driveway,Cobblestone Driveway, Lot Size 26252 Square Feet,2021-09-17 15:04:25,Undeveloped,Undeveloped
6 Wandermere Rd,783, French Provincial Style Home,Home Size 7857 Square Feet,Basic Driveway,Tar and Chip Driveway, Lot Size 22284 Square Feet,2021-09-17 15:04:27,Undeveloped,Undeveloped
8 Wandermere Rd,784, Second Empire Style Home,Home Size 12032 Square Feet,Basic Driveway,Concrete Driveway, Lot Size 18121 Square Feet,2021-09-17 15:04:28,Undeveloped,Undeveloped
10 Wandermere Rd,785, Saltbox Style Home,Home Size 7205 Square Feet,Oyster Shells Driveway,Basalt Driveway, Lot Size 20205 Square Feet,2021-09-17 15:04:30,Undeveloped,Undeveloped
12 Wandermere Rd,786, Italianate Style Home,Home Size 9707 Square Feet,Basic Driveway,Basalt Driveway, Lot Size 19217 Square Feet,2021-09-17 15:04:32,Undeveloped,Undeveloped
14 Wandermere Rd,787, Ranch Style Home,Home Size 8300 Square Feet,Valet Style Driveway,Paver Driveway, Lot Size 20032 Square Feet,2021-09-17 15:04:33,Undeveloped,Undeveloped
16 Wandermere Rd,788, International Style Home,Home Size 8121 Square Feet,Basic Driveway,Crushed Stone Driveway, Lot Size 15617 Square Feet,2021-09-17 15:04:35,Undeveloped,Undeveloped
18 Wandermere Rd,789, Shingle Style Home,Home Size 9217 Square Feet,Oyster Shells Driveway,Cobblestone Driveway, Lot Size 17707 Square Feet,2021-09-17 15:04:37,Undeveloped,Undeveloped
20 Wandermere Rd,790, Victorian Style Home,Home Size 8172 Square Feet,Basic Driveway,Cobblestone Driveway, Lot Size 16005 Square Feet,2021-09-17 15:04:38,Undeveloped,Undeveloped
3 Wandermere Rd,791, Regency Style Home,Home Size 8300 Square Feet,Basic Driveway,Crushed Stone Driveway, Lot Size 19555 Square Feet,2021-09-17 15:04:40,Undeveloped,Undeveloped
5 Wandermere Rd,792, Regency Style Home,Home Size 7857 Square Feet,Basic Driveway,Gravel Driveway, Lot Size 21231 Square Feet,2021-09-17 15:04:41,Undeveloped,Undeveloped
7 Wandermere Rd,793, Georgian Style Home,Home Size 5899 Square Feet,Valet Style Driveway,Tar and Chip Driveway, Lot Size 17102 Square Feet,2021-09-17 15:04:43,Undeveloped,Undeveloped
9 Wandermere Rd,794, Federal Style Home,Home Size 7857 Square Feet,Basic Driveway,Asphalt Driveway, Lot Size 22284 Square Feet,2021-09-17 15:04:44,Undeveloped,Undeveloped
11 Wandermere Rd,795, Second Empire Style Home,Home Size 7730 Square Feet,Valet Style Driveway,Tar and Chip Driveway, Lot Size 21823 Square Feet,2021-09-17 15:04:46,Undeveloped,Undeveloped
13 Wandermere Rd,796, Shed Style Home,Home Size 8172 Square Feet,Valet Style Driveway,Tar and Chip Driveway, Lot Size 20857 Square Feet,2021-09-17 15:04:48,Undeveloped,Undeveloped
15 Wandermere Rd,797, Italianate Style Home,Home Size 8121 Square Feet,Valet Style Driveway,Paver Driveway, Lot Size 19555 Square Feet,2021-09-17 15:04:49,Undeveloped,Undeveloped
17 Wandermere Rd,798, National Style Home,Home Size 8172 Square Feet,Valet Style Driveway,Cobblestone Driveway, Lot Size 16005 Square Feet,2021-09-17 15:04:51,Undeveloped,Undeveloped
19 Wandermere Rd,799, Split Level Style Home,Home Size 8172 Square Feet,Oyster Shells Driveway,Brick Driveway, Lot Size 20032 Square Feet,2021-09-17 15:04:52,Undeveloped,Undeveloped
21 Wandermere Rd,800, Second Empire Style Home,Home Size 6823 Square Feet,Oyster Shells Driveway,Cobblestone Driveway, Lot Size 21823 Square Feet,2021-09-17 15:04:54,Undeveloped,Undeveloped
2 Warner Blvd,801, Regency Style Home,Home Size 5899 Square Feet,Basic Driveway,Gravel Driveway, Lot Size 26252 Square Feet,2021-09-17 15:04:56,Undeveloped,Undeveloped
4 Warner Blvd,802, Saltbox Style Home,Home Size 6643 Square Feet,Oyster Shells Driveway,Asphalt Driveway, Lot Size 20032 Square Feet,2021-09-17 15:04:57,Undeveloped,Undeveloped
6 Warner Blvd,803, Art Deco Style Home,Home Size 6643 Square Feet,Valet Style Driveway,Asphalt Driveway, Lot Size 17707 Square Feet,2021-09-17 15:04:59,Undeveloped,Undeveloped
8 Warner Blvd,804, Art Deco Style Home,Home Size 6005 Square Feet,Oyster Shells Driveway,Brick Driveway, Lot Size 90210 Square Feet,2021-09-17 15:05:00,Undeveloped,Undeveloped
10 Warner Blvd,805, Victorian Style Home,Home Size 5780 Square Feet,Basic Driveway,Basalt Driveway, Lot Size 16072 Square Feet,2021-09-17 15:05:02,Undeveloped,Undeveloped
12 Warner Blvd,806, Contemporary Style Home,Home Size 7707 Square Feet,Oyster Shells Driveway,Tar and Chip Driveway, Lot Size 17730 Square Feet,2021-09-17 15:05:04,Undeveloped,Undeveloped
14 Warner Blvd,807, Monterey Style Home,Home Size 4284 Square Feet,Basic Driveway,Paver Driveway, Lot Size 15899 Square Feet,2021-09-17 15:05:05,Undeveloped,Undeveloped
16 Warner Blvd,808, Cape Cod Style Home,Home Size 1231 Square Feet,Basic Driveway,Basalt Driveway, Lot Size 16072 Square Feet,2021-09-17 15:05:07,Undeveloped,Undeveloped
18 Warner Blvd,809, Victorian Style Home,Home Size 9707 Square Feet,Valet Style Driveway,Concrete Driveway, Lot Size 18060 Square Feet,2021-09-17 15:05:09,Undeveloped,Undeveloped
20 Warner Blvd,810, Greek Revival Style Home,Home Size 9217 Square Feet,Valet Style Driveway,Crushed Stone Driveway, Lot Size 18060 Square Feet,2021-09-17 15:05:10,Undeveloped,Undeveloped
3 Warner Blvd,811, Tudor Style Home,Home Size 7102 Square Feet,Oyster Shells Driveway,Basalt Driveway, Lot Size 17707 Square Feet,2021-09-17 15:05:12,Undeveloped,Undeveloped
5 Warner Blvd,812, French Provincial Style Home,Home Size 7730 Square Feet,Oyster Shells Driveway,Gravel Driveway, Lot Size 21231 Square Feet,2021-09-17 15:05:14,Undeveloped,Undeveloped
7 Warner Blvd,813, Georgian Style Home,Home Size 7165 Square Feet,Basic Driveway,Basalt Driveway, Lot Size 19555 Square Feet,2021-09-17 15:05:15,Undeveloped,Undeveloped
9 Warner Blvd,814, Prairie Style Home,Home Size 9217 Square Feet,Basic Driveway,Concrete Driveway, Lot Size 20032 Square Feet,2021-09-17 15:05:17,Undeveloped,Undeveloped
11 Warner Blvd,815, Dutch Colonial Style Home,Home Size 9707 Square Feet,Oyster Shells Driveway,Crushed Stone Driveway, Lot Size 15617 Square Feet,2021-09-17 15:05:18,Undeveloped,Undeveloped
13 Warner Blvd,816, Italianate Style Home,Home Size 7730 Square Feet,Oyster Shells Driveway,Asphalt Driveway, Lot Size 16072 Square Feet,2021-09-17 15:05:20,Undeveloped,Undeveloped
15 Warner Blvd,817, Second Empire Style Home,Home Size 9124 Square Feet,Basic Driveway,Gravel Driveway, Lot Size 16005 Square Feet,2021-09-17 15:05:21,Undeveloped,Undeveloped
17 Warner Blvd,818, Federal Style Home,Home Size 7730 Square Feet,Oyster Shells Driveway,Brick Driveway, Lot Size 20032 Square Feet,2021-09-17 15:05:23,Undeveloped,Undeveloped
19 Warner Blvd,819, Ranch Style Home,Home Size 7707 Square Feet,Valet Style Driveway,Gravel Driveway, Lot Size 20205 Square Feet,2021-09-17 15:05:25,Undeveloped,Undeveloped
21 Warner Blvd,820, National Style Home,Home Size 9217 Square Feet,Basic Driveway,Gravel Driveway, Lot Size 18172 Square Feet,2021-09-17 15:05:26,Undeveloped,Undeveloped
2 W Beach Ln,821, Neoclassical Style Home,Home Size 7730 Square Feet,Valet Style Driveway,Cobblestone Driveway, Lot Size 17730 Square Feet,2021-09-17 15:05:28,Undeveloped,Undeveloped
4 W Beach Ln,822, Cape Cod Style Home,Home Size 9707 Square Feet,Valet Style Driveway,Cobblestone Driveway, Lot Size 22165 Square Feet,2021-09-17 15:05:30,Undeveloped,Undeveloped
6 W Beach Ln,823, Spanish Style Home,Home Size 3252 Square Feet,Basic Driveway,Basalt Driveway, Lot Size 20032 Square Feet,2021-09-17 15:05:31,Undeveloped,Undeveloped
8 W Beach Ln,824, Craftsman Style Home,Home Size 5780 Square Feet,Valet Style Driveway,Asphalt Driveway, Lot Size 90210 Square Feet,2021-09-17 15:05:33,Undeveloped,Undeveloped
10 W Beach Ln,825, Cape Cod Style Home,Home Size 9124 Square Feet,Basic Driveway,Paver Driveway, Lot Size 17707 Square Feet,2021-09-17 15:05:35,Undeveloped,Undeveloped
12 W Beach Ln,826, Georgian Style Home,Home Size 6005 Square Feet,Oyster Shells Driveway,Paver Driveway, Lot Size 19555 Square Feet,2021-09-17 15:05:36,Undeveloped,Undeveloped
14 W Beach Ln,827, Colonial Style Home,Home Size 5899 Square Feet,Basic Driveway,Asphalt Driveway, Lot Size 16072 Square Feet,2021-09-17 15:05:38,Undeveloped,Undeveloped
16 W Beach Ln,828, National Style Home,Home Size 9217 Square Feet,Oyster Shells Driveway,Basalt Driveway, Lot Size 17730 Square Feet,2021-09-17 15:05:40,Undeveloped,Undeveloped
18 W Beach Ln,829, Dutch Colonial Style Home,Home Size 8060 Square Feet,Valet Style Driveway,Paver Driveway, Lot Size 21780 Square Feet,2021-09-17 15:05:41,Undeveloped,Undeveloped
20 W Beach Ln,830, Italianate Style Home,Home Size 6072 Square Feet,Valet Style Driveway,Tar and Chip Driveway, Lot Size 19217 Square Feet,2021-09-17 15:05:43,Undeveloped,Undeveloped
3 W Beach Ln,831, Italianate Style Home,Home Size 8172 Square Feet,Valet Style Driveway,Tar and Chip Driveway, Lot Size 19555 Square Feet,2021-09-17 15:05:45,Undeveloped,Undeveloped
5 W Beach Ln,832, Greek Revival Style Home,Home Size 4210 Square Feet,Oyster Shells Driveway,Asphalt Driveway, Lot Size 22284 Square Feet,2021-09-17 15:05:46,Undeveloped,Undeveloped
7 W Beach Ln,833, Tudor Style Home,Home Size 7857 Square Feet,Valet Style Driveway,Asphalt Driveway, Lot Size 19217 Square Feet,2021-09-17 15:05:48,Undeveloped,Undeveloped
9 W Beach Ln,834, Greek Revival Style Home,Home Size 7205 Square Feet,Oyster Shells Driveway,Gravel Driveway, Lot Size 19217 Square Feet,2021-09-17 15:05:50,Undeveloped,Undeveloped
11 W Beach Ln,835, Queen Anne Style Home,Home Size 9217 Square Feet,Valet Style Driveway,Cobblestone Driveway, Lot Size 17730 Square Feet,2021-09-17 15:05:51,Undeveloped,Undeveloped
13 W Beach Ln,836, Victorian Style Home,Home Size 4284 Square Feet,Valet Style Driveway,Basalt Driveway, Lot Size 15617 Square Feet,2021-09-17 15:05:53,Undeveloped,Undeveloped
15 W Beach Ln,837, National Style Home,Home Size 9124 Square Feet,Valet Style Driveway,Gravel Driveway, Lot Size 26252 Square Feet,2021-09-17 15:05:55,Undeveloped,Undeveloped
17 W Beach Ln,838, Regency Style Home,Home Size 9124 Square Feet,Basic Driveway,Concrete Driveway, Lot Size 18544 Square Feet,2021-09-17 15:05:56,Undeveloped,Undeveloped
19 W Beach Ln,839, Monterey Style Home,Home Size 4284 Square Feet,Basic Driveway,Asphalt Driveway, Lot Size 16643 Square Feet,2021-09-17 15:05:58,Undeveloped,Undeveloped
21 W Beach Ln,840, Split Level Style Home,Home Size 9707 Square Feet,Valet Style Driveway,Gravel Driveway, Lot Size 18172 Square Feet,2021-09-17 15:06:00,Undeveloped,Undeveloped
2 Flory St,841, Prairie Style Home,Home Size 3252 Square Feet,Basic Driveway,Paver Driveway, Lot Size 15899 Square Feet,2021-09-17 15:06:01,Undeveloped,Undeveloped
4 Flory St,842, Bungalow Style Home,Home Size 12032 Square Feet,Basic Driveway,Concrete Driveway, Lot Size 19217 Square Feet,2021-09-17 15:06:03,Undeveloped,Undeveloped
6 Flory St,843, Colonial Style Home,Home Size 7102 Square Feet,Valet Style Driveway,Tar and Chip Driveway, Lot Size 18060 Square Feet,2021-09-17 15:06:05,Undeveloped,Undeveloped
8 Flory St,844, Shotgun Style Home,Home Size 5780 Square Feet,Oyster Shells Driveway,Basalt Driveway, Lot Size 16072 Square Feet,2021-09-17 15:06:06,Undeveloped,Undeveloped
10 Flory St,845, Creole Style Home,Home Size 5780 Square Feet,Basic Driveway,Concrete Driveway, Lot Size 19217 Square Feet,2021-09-17 15:06:08,Undeveloped,Undeveloped
12 Flory St,846, Dutch Colonial Style Home,Home Size 7165 Square Feet,Oyster Shells Driveway,Concrete Driveway, Lot Size 90210 Square Feet,2021-09-17 15:06:10,Undeveloped,Undeveloped
14 Flory St,847, Dutch Colonial Style Home,Home Size 7707 Square Feet,Valet Style Driveway,Crushed Stone Driveway, Lot Size 21300 Square Feet,2021-09-17 15:06:11,Undeveloped,Undeveloped
16 Flory St,848, Gothic Revival Style Home,Home Size 7102 Square Feet,Valet Style Driveway,Asphalt Driveway, Lot Size 18544 Square Feet,2021-09-17 15:06:13,Undeveloped,Undeveloped
18 Flory St,849, Georgian Style Home,Home Size 7165 Square Feet,Oyster Shells Driveway,Concrete Driveway, Lot Size 17730 Square Feet,2021-09-17 15:06:15,Undeveloped,Undeveloped
20 Flory St,850, Shingle Style Home,Home Size 5617 Square Feet,Oyster Shells Driveway,Tar and Chip Driveway, Lot Size 18121 Square Feet,2021-09-17 15:06:16,Undeveloped,Undeveloped
3 Flory St,851, Art Deco Style Home,Home Size 8172 Square Feet,Basic Driveway,Asphalt Driveway, Lot Size 17730 Square Feet,2021-09-17 15:06:18,Undeveloped,Undeveloped
5 Flory St,852, Georgian Style Home,Home Size 12032 Square Feet,Valet Style Driveway,Brick Driveway, Lot Size 18544 Square Feet,2021-09-17 15:06:20,Undeveloped,Undeveloped
7 Flory St,853, Colonial Style Home,Home Size 6072 Square Feet,Valet Style Driveway,Basalt Driveway, Lot Size 21823 Square Feet,2021-09-17 15:06:21,Undeveloped,Undeveloped
9 Flory St,854, French Provincial Style Home,Home Size 9124 Square Feet,Oyster Shells Driveway,Asphalt Driveway, Lot Size 21231 Square Feet,2021-09-17 15:06:23,Undeveloped,Undeveloped
11 Flory St,855, Spanish Style Home,Home Size 6643 Square Feet,Oyster Shells Driveway,Cobblestone Driveway, Lot Size 21231 Square Feet,2021-09-17 15:06:24,Undeveloped,Undeveloped
13 Flory St,856, Split Level Style Home,Home Size 3252 Square Feet,Oyster Shells Driveway,Brick Driveway, Lot Size 21780 Square Feet,2021-09-17 15:06:26,Undeveloped,Undeveloped
15 Flory St,857, Creole Style Home,Home Size 7857 Square Feet,Valet Style Driveway,Cobblestone Driveway, Lot Size 20205 Square Feet,2021-09-17 15:06:28,Undeveloped,Undeveloped
17 Flory St,858, Shingle Style Home,Home Size 3252 Square Feet,Oyster Shells Driveway,Crushed Stone Driveway, Lot Size 18121 Square Feet,2021-09-17 15:06:29,Undeveloped,Undeveloped
19 Flory St,859, Second Empire Style Home,Home Size 7730 Square Feet,Basic Driveway,Cobblestone Driveway, Lot Size 16072 Square Feet,2021-09-17 15:06:31,Undeveloped,Undeveloped
21 Flory St,860, Victorian Style Home,Home Size 1231 Square Feet,Basic Driveway,Concrete Driveway, Lot Size 21231 Square Feet,2021-09-17 15:06:33,Undeveloped,Undeveloped
2 La Piedra Beach Rd,861, Bungalow Style Home,Home Size 5617 Square Feet,Oyster Shells Driveway,Concrete Driveway, Lot Size 15617 Square Feet,2021-09-17 15:06:34,Undeveloped,Undeveloped
4 La Piedra Beach Rd,862, Colonial Style Home,Home Size 12032 Square Feet,Oyster Shells Driveway,Tar and Chip Driveway, Lot Size 21231 Square Feet,2021-09-17 15:06:36,Undeveloped,Undeveloped
6 La Piedra Beach Rd,863, Cape Cod Style Home,Home Size 7857 Square Feet,Valet Style Driveway,Paver Driveway, Lot Size 15899 Square Feet,2021-09-17 15:06:37,Undeveloped,Undeveloped
8 La Piedra Beach Rd,864, Shed Style Home,Home Size 6072 Square Feet,Valet Style Driveway,Cobblestone Driveway, Lot Size 26252 Square Feet,2021-09-17 15:06:39,Undeveloped,Undeveloped
10 La Piedra Beach Rd,865, Contemporary Style Home,Home Size 4210 Square Feet,Oyster Shells Driveway,Paver Driveway, Lot Size 17730 Square Feet,2021-09-17 15:06:41,Undeveloped,Undeveloped
12 La Piedra Beach Rd,866, Shed Style Home,Home Size 8172 Square Feet,Oyster Shells Driveway,Gravel Driveway, Lot Size 19217 Square Feet,2021-09-17 15:06:42,Undeveloped,Undeveloped
14 La Piedra Beach Rd,867, Regency Style Home,Home Size 4210 Square Feet,Basic Driveway,Paver Driveway, Lot Size 19217 Square Feet,2021-09-17 15:06:44,Undeveloped,Undeveloped
16 La Piedra Beach Rd,868, Creole Style Home,Home Size 8172 Square Feet,Basic Driveway,Cobblestone Driveway, Lot Size 90210 Square Feet,2021-09-17 15:06:46,Undeveloped,Undeveloped
18 La Piedra Beach Rd,869, Creole Style Home,Home Size 8121 Square Feet,Valet Style Driveway,Brick Driveway, Lot Size 21300 Square Feet,2021-09-17 15:06:47,Undeveloped,Undeveloped
20 La Piedra Beach Rd,870, National Style Home,Home Size 9707 Square Feet,Oyster Shells Driveway,Gravel Driveway, Lot Size 15899 Square Feet,2021-09-17 15:06:49,Undeveloped,Undeveloped
3 La Piedra Beach Rd,871, Dutch Colonial Style Home,Home Size 6643 Square Feet,Valet Style Driveway,Paver Driveway, Lot Size 21780 Square Feet,2021-09-17 15:06:51,Undeveloped,Undeveloped
5 La Piedra Beach Rd,872, French Provincial Style Home,Home Size 6005 Square Feet,Oyster Shells Driveway,Paver Driveway, Lot Size 18060 Square Feet,2021-09-17 15:06:52,Undeveloped,Undeveloped
7 La Piedra Beach Rd,873, Bungalow Style Home,Home Size 3252 Square Feet,Oyster Shells Driveway,Cobblestone Driveway, Lot Size 18060 Square Feet,2021-09-17 15:06:54,Undeveloped,Undeveloped
9 La Piedra Beach Rd,874, Stick Style Home,Home Size 6823 Square Feet,Oyster Shells Driveway,Crushed Stone Driveway, Lot Size 19217 Square Feet,2021-09-17 15:06:56,Undeveloped,Undeveloped
11 La Piedra Beach Rd,875, Neoclassical Style Home,Home Size 6005 Square Feet,Basic Driveway,Asphalt Driveway, Lot Size 21231 Square Feet,2021-09-17 15:06:57,Undeveloped,Undeveloped
13 La Piedra Beach Rd,876, Shingle Style Home,Home Size 4210 Square Feet,Oyster Shells Driveway,Asphalt Driveway, Lot Size 20032 Square Feet,2021-09-17 15:06:59,Undeveloped,Undeveloped
15 La Piedra Beach Rd,877, Craftsman Style Home,Home Size 6005 Square Feet,Basic Driveway,Basalt Driveway, Lot Size 18121 Square Feet,2021-09-17 15:07:01,Undeveloped,Undeveloped
17 La Piedra Beach Rd,878, Regency Style Home,Home Size 8060 Square Feet,Oyster Shells Driveway,Basalt Driveway, Lot Size 15899 Square Feet,2021-09-17 15:07:02,Undeveloped,Undeveloped
19 La Piedra Beach Rd,879, Monterey Style Home,Home Size 5617 Square Feet,Valet Style Driveway,Tar and Chip Driveway, Lot Size 22165 Square Feet,2021-09-17 15:07:04,Undeveloped,Undeveloped
21 La Piedra Beach Rd,880, Shotgun Style Home,Home Size 6643 Square Feet,Valet Style Driveway,Paver Driveway, Lot Size 20032 Square Feet,2021-09-17 15:07:06,Undeveloped,Undeveloped
2 Sunnybrook Ln,881, Victorian Style Home,Home Size 7730 Square Feet,Valet Style Driveway,Cobblestone Driveway, Lot Size 19217 Square Feet,2021-09-17 15:07:07,Undeveloped,Undeveloped
4 Sunnybrook Ln,882, Tudor Style Home,Home Size 3252 Square Feet,Basic Driveway,Basalt Driveway, Lot Size 22284 Square Feet,2021-09-17 15:07:09,Undeveloped,Undeveloped
6 Sunnybrook Ln,883, Shingle Style Home,Home Size 7102 Square Feet,Valet Style Driveway,Cobblestone Driveway, Lot Size 18172 Square Feet,2021-09-17 15:07:10,Undeveloped,Undeveloped
